Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2009/10,22/02/10,23,Maccabi Tel Aviv,Hapoel Tel Aviv,15000
2009/10,27/02/10,24,Beitar Jerusalem,Maccabi Netanya,3000
2009/10,27/02/10,24,Hapoel Acre,Hapoel Haifa,700
2009/10,27/02/10,24,Hapoel Beer Sheva,Maccabi Ahi Nazareth,2000
2009/10,27/02/10,24,Hapoel Raanana,Bnei Yehuda Tel Aviv,500
2009/10,27/02/10,24,Hapoel Ramat Gan,Hapoel Petah Tikva,500
2009/10,27/02/10,24,Hapoel Tel Aviv,Ihud Bnei Sakhnin,8500
2009/10,27/02/10,24,Maccabi Haifa,FC Ashdod,7000
2009/10,27/02/10,24,Maccabi Petah Tikva,Maccabi Tel Aviv,2000
2009/10,06/03/10,25,FC Ashdod,Maccabi Netanya,1500
2009/10,06/03/10,25,Hapoel Acre,Beitar Jerusalem,1400
2009/10,06/03/10,25,Hapoel Haifa,Hapoel Raanana,3000
2009/10,06/03/10,25,Ihud Bnei Sakhnin,Maccabi Petah Tikva,4000
2009/10,06/03/10,25,Maccabi Ahi Nazareth,Maccabi Haifa,3000
2009/10,06/03/10,25,Maccabi Tel Aviv,Hapoel Beer Sheva,9000
2009/10,07/03/10,25,Bnei Yehuda Tel Aviv,Hapoel Ramat Gan,800
2009/10,08/03/10,25,Hapoel Petah Tikva,Hapoel Tel Aviv,5000
2009/10,13/03/10,26,Beitar Jerusalem,FC Ashdod,4000
2009/10,13/03/10,26,Hapoel Raanana,Hapoel Acre,500
2009/10,13/03/10,26,Hapoel Ramat Gan,Hapoel Haifa,800
2009/10,13/03/10,26,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,10000
2009/10,13/03/10,26,Maccabi Netanya,Maccabi Ahi Nazareth,800
2009/10,13/03/10,26,Maccabi Petah Tikva,Hapoel Petah Tikva,5000
2009/10,14/03/10,26,Hapoel Beer Sheva,Ihud Bnei Sakhnin,5500
2009/10,15/03/10,26,Maccabi Haifa,Maccabi Tel Aviv,13000
2009/10,20/03/10,27,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,1200
2009/10,20/03/10,27,Hapoel Acre,Hapoel Ramat Gan,205
2009/10,20/03/10,27,Hapoel Haifa,Hapoel Tel Aviv,4000
2009/10,20/03/10,27,Hapoel Petah Tikva,Hapoel Beer Sheva,3500
2009/10,20/03/10,27,Hapoel Raanana,Beitar Jerusalem,2000
2009/10,20/03/10,27,Ihud Bnei Sakhnin,Maccabi Haifa,5000
2009/10,20/03/10,27,Maccabi Ahi Nazareth,FC Ashdod,250
2009/10,20/03/10,27,Maccabi Tel Aviv,Maccabi Netanya,3500
2009/10,27/03/10,28,Beitar Jerusalem,Maccabi Ahi Nazareth,3000
2009/10,27/03/10,28,FC Ashdod,Maccabi Tel Aviv,1200
2009/10,27/03/10,28,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,2500
2009/10,27/03/10,28,Hapoel Ramat Gan,Hapoel Raanana,600
2009/10,27/03/10,28,Hapoel Tel Aviv,Hapoel Acre,11000
2009/10,27/03/10,28,Maccabi Haifa,Hapoel Petah Tikva,14000
2009/10,27/03/10,28,Maccabi Netanya,Ihud Bnei Sakhnin,1000
2009/10,27/03/10,28,Maccabi Petah Tikva,Hapoel Haifa,1000
2009/10,03/04/10,29,Bnei Yehuda Tel Aviv,Maccabi Haifa,5000
2009/10,03/04/10,29,Hapoel Acre,Maccabi Petah Tikva,150
2009/10,03/04/10,29,Hapoel Haifa,Hapoel Beer Sheva,2500
2009/10,03/04/10,29,Hapoel Petah Tikva,Maccabi Netanya,2500
2009/10,03/04/10,29,Hapoel Raanana,Hapoel Tel Aviv,3000
2009/10,03/04/10,29,Hapoel Ramat Gan,Beitar Jerusalem,1500
2009/10,03/04/10,29,Ihud Bnei Sakhnin,FC Ashdod,4000
2009/10,03/04/10,29,Maccabi Tel Aviv,Maccabi Ahi Nazareth,3000
2009/10,10/04/10,30,Beitar Jerusalem,Maccabi Tel Aviv,6000
2009/10,10/04/10,30,FC Ashdod,Hapoel Petah Tikva,1500
2009/10,10/04/10,30,Hapoel Beer Sheva,Hapoel Acre,2000
2009/10,10/04/10,30,Hapoel Tel Aviv,Hapoel Ramat Gan,13000
2009/10,10/04/10,30,Maccabi Ahi Nazareth,Ihud Bnei Sakhnin,1200
2009/10,10/04/10,30,Maccabi Haifa,Hapoel Haifa,14000
2009/10,10/04/10,30,Maccabi Netanya,Bnei Yehuda Tel Aviv,1000
2009/10,10/04/10,30,Maccabi Petah Tikva,Hapoel Raanana,500
2010/11,21/08/10,1,Bnei Yehuda Tel Aviv,Hapoel Ramat Gan,1500
2010/11,21/08/10,1,Hapoel Acre,FC Ashdod,200
2010/11,21/08/10,1,Hapoel Ashkelon,Hapoel Petah Tikva,1200
2010/11,21/08/10,1,Hapoel Haifa,Hapoel Tel Aviv,6000
2010/11,21/08/10,1,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1500
2010/11,21/08/10,1,Maccabi Netanya,Beitar Jerusalem,3000
2010/11,22/08/10,1,Maccabi Tel Aviv,Maccabi Haifa,15000
2010/11,23/08/10,1,Maccabi Petah Tikva,Hapoel Beer Sheva,1500
2010/11,28/08/10,2,FC Ashdod,Ironi Kiryat Shmona,2000
2010/11,28/08/10,2,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,4000
2010/11,28/08/10,2,Hapoel Petah Tikva,Hapoel Acre,1500
2010/11,28/08/10,2,Hapoel Ramat Gan,Hapoel Haifa,2000
2010/11,28/08/10,2,Hapoel Tel Aviv,Hapoel Ashkelon,0
2010/11,28/08/10,2,Ihud Bnei Sakhnin,Maccabi Netanya,750
2010/11,28/08/10,2,Maccabi Haifa,Maccabi Petah Tikva,7000
2010/11,29/08/10,2,Beitar Jerusalem,Maccabi Tel Aviv,9000
2010/11,11/09/10,3,Hapoel Acre,Hapoel Tel Aviv,2000
2010/11,11/09/10,3,Hapoel Ashkelon,Hapoel Ramat Gan,800
2010/11,11/09/10,3,Ironi Kiryat Shmona,Hapoel Petah Tikva,1200
2010/11,11/09/10,3,Maccabi Netanya,FC Ashdod,2000
2010/11,11/09/10,3,Maccabi Petah Tikva,Beitar Jerusalem,2300
2010/11,11/09/10,3,Maccabi Tel Aviv,Ihud Bnei Sakhnin,10000
2010/11,12/09/10,3,Hapoel Haifa,Bnei Yehuda Tel Aviv,4000
2010/11,13/09/10,3,Hapoel Beer Sheva,Maccabi Haifa,6000
2010/11,25/09/10,4,Beitar Jerusalem,Hapoel Beer Sheva,5500
2010/11,25/09/10,4,Bnei Yehuda Tel Aviv,Maccabi Haifa,4500
2010/11,25/09/10,4,Hapoel Haifa,Hapoel Ashkelon,4000
2010/11,25/09/10,4,Hapoel Petah Tikva,Maccabi Netanya,2000
2010/11,25/09/10,4,Hapoel Tel Aviv,Ironi Kiryat Shmona,10000
2010/11,25/09/10,4,Ihud Bnei Sakhnin,Maccabi Petah Tikva,1500
2010/11,26/09/10,4,Hapoel Ramat Gan,Hapoel Acre,500
2010/11,27/09/10,4,FC Ashdod,Maccabi Tel Aviv,6000
2010/11,02/10/10,5,Hapoel Acre,Hapoel Haifa,0
2010/11,02/10/10,5,Hapoel Ashkelon,Bnei Yehuda Tel Aviv,0
2010/11,02/10/10,5,Hapoel Beer Sheva,Ihud Bnei Sakhnin,0
2010/11,02/10/10,5,Maccabi Netanya,Hapoel Tel Aviv,0
2010/11,02/10/10,5,Maccabi Petah Tikva,FC Ashdod,0
2010/11,02/10/10,5,Maccabi Tel Aviv,Hapoel Petah Tikva,0
2010/11,03/10/10,5,Maccabi Haifa,Beitar Jerusalem,13000
2010/11,04/10/10,5,Ironi Kiryat Shmona,Hapoel Ramat Gan,0
2010/11,16/10/10,6,Hapoel Ashkelon,Hapoel Acre,0
2010/11,16/10/10,6,Hapoel Haifa,Ironi Kiryat Shmona,0
2010/11,16/10/10,6,Hapoel Petah Tikva,Maccabi Petah Tikva,0
2010/11,16/10/10,6,Hapoel Ramat Gan,Maccabi Netanya,0
2010/11,16/10/10,6,Hapoel Tel Aviv,Maccabi Tel Aviv,0
2010/11,16/10/10,6,Ihud Bnei Sakhnin,Maccabi Haifa,2500
2010/11,17/10/10,6,FC Ashdod,Hapoel Beer Sheva,0
2010/11,18/10/10,6,Bnei Yehuda Tel Aviv,Beitar Jerusalem,0
2010/11,23/10/10,7,Hapoel Acre,Bnei Yehuda Tel Aviv,0
2010/11,23/10/10,7,Hapoel Beer Sheva,Hapoel Petah Tikva,0
2010/11,23/10/10,7,Ironi Kiryat Shmona,Hapoel Ashkelon,0
2010/11,23/10/10,7,Maccabi Haifa,FC Ashdod,8000
2010/11,23/10/10,7,Maccabi Netanya,Hapoel Haifa,0
2010/11,23/10/10,7,Maccabi Tel Aviv,Hapoel Ramat Gan,0
2010/11,24/10/10,7,Maccabi Petah Tikva,Hapoel Tel Aviv,0
2010/11,25/10/10,7,Beitar Jerusalem,Ihud Bnei Sakhnin,0
2010/11,01/11/10,8,Hapoel Haifa,Maccabi Tel Aviv,0
2010/11,30/10/10,8,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,0
2010/11,30/10/10,8,FC Ashdod,Beitar Jerusalem,0
2010/11,30/10/10,8,Hapoel Acre,Ironi Kiryat Shmona,0
2010/11,30/10/10,8,Hapoel Ashkelon,Maccabi Netanya,0
2010/11,30/10/10,8,Hapoel Ramat Gan,Maccabi Petah Tikva,0
2010/11,30/10/10,8,Hapoel Tel Aviv,Hapoel Beer Sheva,0
2010/11,31/10/10,8,Hapoel Petah Tikva,Maccabi Haifa,5000
2010/11,06/11/10,9,Beitar Jerusalem,Hapoel Petah Tikva,0
2010/11,06/11/10,9,Hapoel Beer Sheva,Hapoel Ramat Gan,0
2010/11,06/11/10,9,Ihud Bnei Sakhnin,FC Ashdod,0
2010/11,06/11/10,9,Ironi Kiryat Shmona,Bnei Yehuda Tel Aviv,0
2010/11,06/11/10,9,Maccabi Petah Tikva,Hapoel Haifa,0
2010/11,06/11/10,9,Maccabi Tel Aviv,Hapoel Ashkelon,0
2010/11,07/11/10,9,Maccabi Netanya,Hapoel Acre,0
2010/11,08/11/10,9,Maccabi Haifa,Hapoel Tel Aviv,14500
2010/11,13/11/10,10,Bnei Yehuda Tel Aviv,FC Ashdod,0
2010/11,13/11/10,10,Hapoel Acre,Maccabi Tel Aviv,0
2010/11,13/11/10,10,Hapoel Ashkelon,Maccabi Petah Tikva,0
2010/11,13/11/10,10,Hapoel Haifa,Hapoel Beer Sheva,0
2010/11,13/11/10,10,Hapoel Ramat Gan,Maccabi Haifa,2000
2010/11,13/11/10,10,Ironi Kiryat Shmona,Maccabi Netanya,0
2010/11,14/11/10,10,Hapoel Tel Aviv,Beitar Jerusalem,0
2010/11,15/11/10,10,Hapoel Petah Tikva,Ihud Bnei Sakhnin,0
2010/11,20/11/10,11,Beitar Jerusalem,Hapoel Ramat Gan,0
2010/11,20/11/10,11,FC Ashdod,Hapoel Petah Tikva,0
2010/11,20/11/10,11,Ihud Bnei Sakhnin,Hapoel Tel Aviv,0
2010/11,20/11/10,11,Maccabi Netanya,Bnei Yehuda Tel Aviv,0
2010/11,20/11/10,11,Maccabi Petah Tikva,Hapoel Acre,0
2010/11,20/11/10,11,Maccabi Tel Aviv,Ironi Kiryat Shmona,0
2010/11,21/11/10,11,Hapoel Beer Sheva,Hapoel Ashkelon,0
2010/11,22/11/10,11,Maccabi Haifa,Hapoel Haifa,14000
2010/11,27/11/10,12,Bnei Yehuda Tel Aviv,Hapoel Petah Tikva,0
2010/11,27/11/10,12,Hapoel Acre,Hapoel Beer Sheva,0
2010/11,27/11/10,12,Hapoel Ashkelon,Maccabi Haifa,3000
2010/11,27/11/10,12,Hapoel Haifa,Beitar Jerusalem,0
2010/11,27/11/10,12,Hapoel Ramat Gan,Ihud Bnei Sakhnin,0
2010/11,27/11/10,12,Ironi Kiryat Shmona,Maccabi Petah Tikva,0
2010/11,28/11/10,12,Hapoel Tel Aviv,FC Ashdod,0
2010/11,29/11/10,12,Maccabi Netanya,Maccabi Tel Aviv,0
2010/11,04/12/10,13,Beitar Jerusalem,Hapoel Ashkelon,0
2010/11,04/12/10,13,FC Ashdod,Hapoel Ramat Gan,0
2010/11,04/12/10,13,Hapoel Petah Tikva,Hapoel Tel Aviv,0
2010/11,04/12/10,13,Ihud Bnei Sakhnin,Hapoel Haifa,0
2010/11,04/12/10,13,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,0
2010/11,05/12/10,13,Maccabi Petah Tikva,Maccabi Netanya,0
2010/11,06/12/10,13,Hapoel Beer Sheva,Ironi Kiryat Shmona,0
2010/11,06/12/10,13,Maccabi Haifa,Hapoel Acre,6000
2010/11,11/12/10,14,Hapoel Acre,Beitar Jerusalem,0
2010/11,11/12/10,14,Hapoel Ashkelon,Ihud Bnei Sakhnin,0
2010/11,11/12/10,14,Hapoel Haifa,FC Ashdod,0
2010/11,11/12/10,14,Hapoel Ramat Gan,Hapoel Petah Tikva,0
2010/11,11/12/10,14,Maccabi Netanya,Hapoel Beer Sheva,0
2010/11,11/12/10,14,Maccabi Tel Aviv,Maccabi Petah Tikva,0
2010/11,13/12/10,14,Ironi Kiryat Shmona,Maccabi Haifa,3000
2010/11,15/12/10,14,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,0
2010/11,18/12/10,15,Beitar Jerusalem,Ironi Kiryat Shmona,0
2010/11,18/12/10,15,FC Ashdod,Hapoel Ashkelon,0
2010/11,18/12/10,15,Hapoel Tel Aviv,Hapoel Ramat Gan,0
2010/11,18/12/10,15,Ihud Bnei Sakhnin,Hapoel Acre,0
2010/11,18/12/10,15,Maccabi Haifa,Maccabi Netanya,7000
2010/11,18/12/10,15,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,0
2010/11,19/12/10,15,Hapoel Petah Tikva,Hapoel Haifa,0
2010/11,20/12/10,15,Hapoel Beer Sheva,Maccabi Tel Aviv,0
2010/11,01/01/11,16,Beitar Jerusalem,Maccabi Netanya,0
2010/11,01/01/11,16,FC Ashdod,Hapoel Acre,0
2010/11,01/01/11,16,Hapoel Beer Sheva,Maccabi Petah Tikva,0
2010/11,01/01/11,16,Hapoel Ramat Gan,Bnei Yehuda Tel Aviv,0
2010/11,01/01/11,16,Hapoel Tel Aviv,Hapoel Haifa,0
2010/11,01/01/11,16,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,0
2010/11,02/01/11,16,Hapoel Petah Tikva,Hapoel Ashkelon,0
2010/11,03/01/11,16,Maccabi Haifa,Maccabi Tel Aviv,14000
2010/11,08/01/11,17,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,0
2010/11,08/01/11,17,Hapoel Acre,Hapoel Petah Tikva,0
2010/11,08/01/11,17,Hapoel Ashkelon,Hapoel Tel Aviv,0
2010/11,08/01/11,17,Hapoel Haifa,Hapoel Ramat Gan,0
2010/11,08/01/11,17,Ironi Kiryat Shmona,FC Ashdod,0
2010/11,08/01/11,17,Maccabi Netanya,Ihud Bnei Sakhnin,0
2010/11,09/01/11,17,Maccabi Petah Tikva,Maccabi Haifa,4000
2010/11,10/01/11,17,Maccabi Tel Aviv,Beitar Jerusalem,0
2010/11,15/01/11,18,Beitar Jerusalem,Maccabi Petah Tikva,0
2010/11,15/01/11,18,Bnei Yehuda Tel Aviv,Hapoel Haifa,0
2010/11,15/01/11,18,Hapoel Petah Tikva,Ironi Kiryat Shmona,0
2010/11,15/01/11,18,Hapoel Ramat Gan,Hapoel Ashkelon,0
2010/11,15/01/11,18,Ihud Bnei Sakhnin,Maccabi Tel Aviv,0
2010/11,15/01/11,18,Maccabi Haifa,Hapoel Beer Sheva,8000
2010/11,16/01/11,18,FC Ashdod,Maccabi Netanya,0
2010/11,17/01/11,18,Hapoel Tel Aviv,Hapoel Acre,0
2010/11,22/01/11,19,Hapoel Acre,Hapoel Ramat Gan,0
2010/11,22/01/11,19,Hapoel Ashkelon,Hapoel Haifa,0
2010/11,22/01/11,19,Hapoel Beer Sheva,Beitar Jerusalem,0
2010/11,22/01/11,19,Maccabi Haifa,Bnei Yehuda Tel Aviv,8000
2010/11,22/01/11,19,Maccabi Netanya,Hapoel Petah Tikva,0
2010/11,22/01/11,19,Maccabi Tel Aviv,FC Ashdod,0
2010/11,23/01/11,19,Maccabi Petah Tikva,Ihud Bnei Sakhnin,0
2010/11,24/01/11,19,Ironi Kiryat Shmona,Hapoel Tel Aviv,0
2010/11,29/01/11,20,Bnei Yehuda Tel Aviv,Hapoel Ashkelon,0
2010/11,29/01/11,20,FC Ashdod,Maccabi Petah Tikva,0
2010/11,29/01/11,20,Hapoel Haifa,Hapoel Acre,0
2010/11,29/01/11,20,Hapoel Petah Tikva,Maccabi Tel Aviv,0
2010/11,29/01/11,20,Hapoel Ramat Gan,Ironi Kiryat Shmona,0
2010/11,29/01/11,20,Hapoel Tel Aviv,Maccabi Netanya,0
2010/11,29/01/11,20,Ihud Bnei Sakhnin,Hapoel Beer Sheva,0
2010/11,30/01/11,20,Beitar Jerusalem,Maccabi Haifa,9000
2010/11,05/02/11,21,Beitar Jerusalem,Bnei Yehuda Tel Aviv,0
2010/11,05/02/11,21,Hapoel Acre,Hapoel Ashkelon,0
2010/11,05/02/11,21,Hapoel Beer Sheva,FC Ashdod,0
2010/11,05/02/11,21,Ironi Kiryat Shmona,Hapoel Haifa,0
2010/11,05/02/11,21,Maccabi Haifa,Ihud Bnei Sakhnin,6000
2010/11,05/02/11,21,Maccabi Netanya,Hapoel Ramat Gan,0
2010/11,05/02/11,21,Maccabi Petah Tikva,Hapoel Petah Tikva,0
2010/11,06/02/11,21,Maccabi Tel Aviv,Hapoel Tel Aviv,0
2010/11,12/02/11,22,Bnei Yehuda Tel Aviv,Hapoel Acre,0
2010/11,12/02/11,22,FC Ashdod,Maccabi Haifa,4000
2010/11,12/02/11,22,Hapoel Haifa,Maccabi Netanya,0
2010/11,12/02/11,22,Hapoel Petah Tikva,Hapoel Beer Sheva,0
2010/11,12/02/11,22,Hapoel Ramat Gan,Maccabi Tel Aviv,0
2010/11,12/02/11,22,Ihud Bnei Sakhnin,Beitar Jerusalem,0
2010/11,13/02/11,22,Hapoel Ashkelon,Ironi Kiryat Shmona,0
2010/11,14/02/11,22,Hapoel Tel Aviv,Maccabi Petah Tikva,0
2010/11,19/02/11,23,Beitar Jerusalem,FC Ashdod,0
2010/11,19/02/11,23,Hapoel Beer Sheva,Hapoel Tel Aviv,0
2010/11,19/02/11,23,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,0
2010/11,19/02/11,23,Maccabi Netanya,Hapoel Ashkelon,0
2010/11,19/02/11,23,Maccabi Petah Tikva,Hapoel Ramat Gan,0
2010/11,19/02/11,23,Maccabi Tel Aviv,Hapoel Haifa,0
2010/11,20/02/11,23,Ironi Kiryat Shmona,Hapoel Acre,0
2010/11,21/02/11,23,Maccabi Haifa,Hapoel Petah Tikva,8000
2010/11,26/02/11,24,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,0
2010/11,26/02/11,24,FC Ashdod,Ihud Bnei Sakhnin,0
2010/11,26/02/11,24,Hapoel Acre,Maccabi Netanya,0
2010/11,26/02/11,24,Hapoel Ashkelon,Maccabi Tel Aviv,0
2010/11,26/02/11,24,Hapoel Haifa,Maccabi Petah Tikva,0
2010/11,26/02/11,24,Hapoel Petah Tikva,Beitar Jerusalem,0
2010/11,26/02/11,24,Hapoel Ramat Gan,Hapoel Beer Sheva,0
2010/11,27/02/11,24,Hapoel Tel Aviv,Maccabi Haifa,15000
2010/11,05/03/11,25,FC Ashdod,Bnei Yehuda Tel Aviv,0
2010/11,05/03/11,25,Hapoel Beer Sheva,Hapoel Haifa,0
2010/11,05/03/11,25,Ihud Bnei Sakhnin,Hapoel Petah Tikva,0
2010/11,05/03/11,25,Maccabi Netanya,Ironi Kiryat Shmona,0
2010/11,05/03/11,25,Maccabi Petah Tikva,Hapoel Ashkelon,0
2010/11,05/03/11,25,Maccabi Tel Aviv,Hapoel Acre,0
2010/11,06/03/11,25,Maccabi Haifa,Hapoel Ramat Gan,7000
2010/11,07/03/11,25,Beitar Jerusalem,Hapoel Tel Aviv,0
2010/11,12/03/11,26,Hapoel Acre,Maccabi Petah Tikva,0
2010/11,12/03/11,26,Hapoel Ashkelon,Hapoel Beer Sheva,0
2010/11,12/03/11,26,Hapoel Petah Tikva,FC Ashdod,0
2010/11,12/03/11,26,Hapoel Ramat Gan,Beitar Jerusalem,0
2010/11,12/03/11,26,Hapoel Tel Aviv,Ihud Bnei Sakhnin,0
2010/11,12/03/11,26,Ironi Kiryat Shmona,Maccabi Tel Aviv,0
2010/11,13/03/11,26,Bnei Yehuda Tel Aviv,Maccabi Netanya,0
2010/11,14/03/11,26,Hapoel Haifa,Maccabi Haifa,11000
2010/11,19/03/11,27,Beitar Jerusalem,Hapoel Haifa,0
2010/11,19/03/11,27,Hapoel Beer Sheva,Hapoel Acre,0
2010/11,19/03/11,27,Maccabi Haifa,Hapoel Ashkelon,8000
2010/11,19/03/11,27,Maccabi Petah Tikva,Ironi Kiryat Shmona,0
2010/11,19/03/11,27,Maccabi Tel Aviv,Maccabi Netanya,0
2010/11,20/03/11,27,FC Ashdod,Hapoel Tel Aviv,0
2010/11,20/03/11,27,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,0
2010/11,21/03/11,27,Ihud Bnei Sakhnin,Hapoel Ramat Gan,0
2010/11,02/04/11,28,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,0
2010/11,02/04/11,28,Hapoel Acre,Maccabi Haifa,3000
2010/11,02/04/11,28,Hapoel Ashkelon,Beitar Jerusalem,0
2010/11,02/04/11,28,Hapoel Ramat Gan,FC Ashdod,0
2010/11,02/04/11,28,Ironi Kiryat Shmona,Hapoel Beer Sheva,0
2010/11,02/04/11,28,Maccabi Netanya,Maccabi Petah Tikva,0
2010/11,03/04/11,28,Hapoel Haifa,Ihud Bnei Sakhnin,0
2010/11,04/04/11,28,Hapoel Tel Aviv,Hapoel Petah Tikva,0
2010/11,09/04/11,29,Beitar Jerusalem,Hapoel Acre,0
2010/11,09/04/11,29,FC Ashdod,Hapoel Haifa,0
2010/11,09/04/11,29,Hapoel Beer Sheva,Maccabi Netanya,0
2010/11,09/04/11,29,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,0
2010/11,09/04/11,29,Ihud Bnei Sakhnin,Hapoel Ashkelon,0
2010/11,09/04/11,29,Maccabi Petah Tikva,Maccabi Tel Aviv,0
2010/11,10/04/11,29,Hapoel Petah Tikva,Hapoel Ramat Gan,0
2010/11,11/04/11,29,Maccabi Haifa,Ironi Kiryat Shmona,11000
2010/11,16/04/11,30,Hapoel Acre,Ihud Bnei Sakhnin,0
2010/11,16/04/11,30,Hapoel Ashkelon,FC Ashdod,0
2010/11,16/04/11,30,Hapoel Haifa,Hapoel Petah Tikva,0
2010/11,16/04/11,30,Hapoel Ramat Gan,Hapoel Tel Aviv,0
2010/11,16/04/11,30,Ironi Kiryat Shmona,Beitar Jerusalem,0
2010/11,16/04/11,30,Maccabi Tel Aviv,Hapoel Beer Sheva,0
2010/11,17/04/11,30,Bnei Yehuda Tel Aviv,Maccabi Petah Tikva,0
2010/11,17/04/11,30,Maccabi Netanya,Maccabi Haifa,6000
2011/12,13/09/11,1,FC Ashdod,Hapoel Ramat haSharon,1000
2011/12,20/08/11,1,Hapoel Acre,Bnei Yehuda Tel Aviv,3000
2011/12,20/08/11,1,Hapoel Haifa,Ironi Kiryat Shmona,4000
2011/12,20/08/11,1,Hapoel Rishon leZion,Ihud Bnei Sakhnin,800
2011/12,20/08/11,1,Maccabi Netanya,Maccabi Haifa,4000
2011/12,21/08/11,1,Hapoel Petah Tikva,Maccabi Tel Aviv,5000
2011/12,22/08/11,1,Hapoel Tel Aviv,Maccabi Petah Tikva,8000
2011/12,30/08/11,1,Hapoel Beer Sheva,Beitar Jerusalem,5000
2011/12,27/08/11,2,Beitar Jerusalem,Hapoel Acre,2200
2011/12,27/08/11,2,Hapoel Ramat haSharon,Hapoel Rishon leZion,250
2011/12,27/08/11,2,Ihud Bnei Sakhnin,Hapoel Beer Sheva,0
2011/12,27/08/11,2,Ironi Kiryat Shmona,Maccabi Netanya,1500
2011/12,27/08/11,2,Maccabi Haifa,Hapoel Petah Tikva,0
2011/12,28/08/11,2,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,5500
2011/12,28/08/11,2,Maccabi Petah Tikva,Hapoel Haifa,700
2011/12,29/08/11,2,Maccabi Tel Aviv,FC Ashdod,9000
2011/12,10/09/11,3,FC Ashdod,Maccabi Haifa,4000
2011/12,10/09/11,3,Hapoel Haifa,Bnei Yehuda Tel Aviv,3500
2011/12,10/09/11,3,Hapoel Petah Tikva,Ironi Kiryat Shmona,1000
2011/12,10/09/11,3,Hapoel Rishon leZion,Maccabi Tel Aviv,6000
2011/12,10/09/11,3,Ihud Bnei Sakhnin,Hapoel Ramat haSharon,3500
2011/12,10/09/11,3,Maccabi Netanya,Maccabi Petah Tikva,1200
2011/12,11/09/11,3,Hapoel Tel Aviv,Beitar Jerusalem,12500
2011/12,12/09/11,3,Hapoel Acre,Hapoel Beer Sheva,2000
2011/12,17/09/11,4,Beitar Jerusalem,Hapoel Haifa,3500
2011/12,17/09/11,4,Bnei Yehuda Tel Aviv,Maccabi Netanya,2000
2011/12,17/09/11,4,Hapoel Beer Sheva,Hapoel Ramat haSharon,2000
2011/12,17/09/11,4,Ironi Kiryat Shmona,FC Ashdod,1200
2011/12,17/09/11,4,Maccabi Petah Tikva,Hapoel Petah Tikva,3000
2011/12,18/09/11,4,Hapoel Acre,Hapoel Tel Aviv,2000
2011/12,18/09/11,4,Maccabi Haifa,Hapoel Rishon leZion,7000
2011/12,18/09/11,4,Maccabi Tel Aviv,Ihud Bnei Sakhnin,9700
2011/12,21/09/11,5,FC Ashdod,Maccabi Petah Tikva,600
2011/12,21/09/11,5,Hapoel Haifa,Hapoel Acre,1200
2011/12,21/09/11,5,Hapoel Petah Tikva,Bnei Yehuda Tel Aviv,800
2011/12,21/09/11,5,Hapoel Ramat haSharon,Maccabi Tel Aviv,4000
2011/12,21/09/11,5,Hapoel Rishon leZion,Ironi Kiryat Shmona,1000
2011/12,21/09/11,5,Hapoel Tel Aviv,Hapoel Beer Sheva,7500
2011/12,21/09/11,5,Ihud Bnei Sakhnin,Maccabi Haifa,2500
2011/12,21/09/11,5,Maccabi Netanya,Beitar Jerusalem,2000
2011/12,24/09/11,6,Beitar Jerusalem,Hapoel Petah Tikva,4000
2011/12,24/09/11,6,Hapoel Acre,Maccabi Netanya,1000
2011/12,24/09/11,6,Hapoel Tel Aviv,Hapoel Haifa,9500
2011/12,24/09/11,6,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1000
2011/12,24/09/11,6,Maccabi Haifa,Hapoel Ramat haSharon,7500
2011/12,25/09/11,6,Hapoel Beer Sheva,Maccabi Tel Aviv,4000
2011/12,26/09/11,6,Bnei Yehuda Tel Aviv,FC Ashdod,2000
2011/12,26/09/11,6,Maccabi Petah Tikva,Hapoel Rishon leZion,380
2011/12,01/10/11,7,FC Ashdod,Beitar Jerusalem,3600
2011/12,01/10/11,7,Hapoel Haifa,Hapoel Beer Sheva,3000
2011/12,01/10/11,7,Hapoel Petah Tikva,Hapoel Acre,1000
2011/12,01/10/11,7,Hapoel Ramat haSharon,Ironi Kiryat Shmona,600
2011/12,01/10/11,7,Hapoel Rishon leZion,Bnei Yehuda Tel Aviv,2000
2011/12,02/10/11,7,Ihud Bnei Sakhnin,Maccabi Petah Tikva,3500
2011/12,03/10/11,7,Maccabi Netanya,Hapoel Tel Aviv,3000
